No.,Ticker,Company,Combined_Score,Market Cap_dr,Forward P/E_dr,P/B_dr,P/Free Cash Flow_dr,EPS growth this year_dr,EPS growth next year_dr,Dividend Yield_dr,Return on Assets_dr,Total Debt/Equity_dr,Institutional Ownership_dr,Float Short_dr,Performance (Month)_dr,Performance (Quarter)_dr,Average Volume_dr,Beta_dr,Market Cap,Forward P/E,P/B,P/Free Cash Flow,EPS growth this year,EPS growth next year,Dividend Yield,Return on Assets,Total Debt/Equity,Institutional Ownership,Float Short,Performance (Month),Performance (Quarter),Average Volume,Beta,Sector,Industry,Country,P/E,Price,Change,Volume,PEG,P/S,P/Cash,EPS growth past 5 years,EPS growth next 5 years,Sales growth past 5 years,Return on Equity,Return on Investment,Current Ratio,Quick Ratio,LT Debt/Equity,Gross Margin,Operating Margin,Profit Margin,Earnings Date,Shares Outstanding,Shares Float,Insider Ownership,Insider Transactions,Institutional Transactions,Short Ratio,Performance (Week),Performance (Half Year),Performance (Year),Performance (YTD),Volatility (Week),Volatility (Month),Analyst Recom,Relative Volume,Average True Range,20-Day Simple Moving Average,50-Day Simple Moving Average,200-Day Simple Moving Average,52-Week High,52-Week Low,Relative Strength Index (14),Change from Open,Gap,Market Cap_Rank,Forward P/E_Rank,P/B_Rank,P/Free Cash Flow_Rank,EPS growth this year_Rank,EPS growth next year_Rank,Dividend Yield_Rank,Return on Assets_Rank,Total Debt/Equity_Rank,Institutional Ownership_Rank,Float Short_Rank,Performance (Month)_Rank,Performance (Quarter)_Rank,Average Volume_Rank,Beta_Rank,Combined_Rank
288,AIZ,"Assurant, Inc.",162,20,3,3,7,18,6,8,18,7,1,13,18,17,20,3,5701.35,7.79,1.33,21.89,-49.3,16.65,2.67,0.8,0.5,99,2.11,-20.49,-16.49,390.65,0.56,Financial,Insurance - Specialty,USA,20.81,104.92,-5.45%,1276322,1.75,0.56,3.71,-4.00%,11.90%,9.70%,6.20%,6.10%,,,0.5,,4.50%,2.70%,2/7/2023 16:30,53.41,52.33,0.20%,-0.48%,-6.22%,282.00%,-10.13%,-32.64%,-39.83%,-16.10%,4.12%,2.50%,2,3.27,0.034311857,-15.04%,-17.66%,-28.13%,-45.95%,-1.83%,14,-4.96%,-0.52%,491,56,62,154,447,131,180,443,158,13,312,452,425,479,57,3860
286,KEY,KeyCorp,162,18,1,1,1,16,11,1,17,16,10,14,20,20,1,15,11025.22,5.22,0.95,3.03,-26.6,10.84,7.11,1,1.76,85.7,2.26,-40.13,-32.53,16522.35,1.31,Financial,Banks - Regional,USA,6,11.53,-6.11%,70635467,1,2.04,3.65,8.90%,0.06,4.30%,15.10%,11.90%,,,1.76,,74.40%,33.20%,1/19/2023 8:30,931.83,928.21,0.10%,-4.81%,-0.17%,127.00%,-26.37%,-36.19%,-52.67%,-33.81%,17.62%,6.66%,2.7,4.28,0.102341717,-31.12%,-35.66%,-35.37%,-53.17%,20.04%,22.11,-2.78%,-3.42%,445,15,25,10,388,259,9,423,381,245,331,497,494,25,368,3915
297,DXCM,"DexCom, Inc.",162,7,20,18,16,3,2,18,9,12,1,17,7,11,9,12,45785.05,79.01,20.64,150.26,57.8,40.14,0,6.6,0.95,98.8,3.36,-5.19,-6.22,2505.2,1.16,Healthcare,Medical Devices,USA,142.23,113.93,-0.55%,2623500,4.65,15.73,18.64,37.80%,30.60%,32.30%,16.20%,8.20%,2,1.8,0.59,65.20%,13.40%,11.70%,2/9/2023 16:30,386.4,384.65,0.10%,-32.13%,-0.34%,516.00%,5.72%,25.23%,4.21%,0.61%,3.23%,3.44%,1.6,1.05,0.036338102,0.47%,2.50%,16.12%,-15.46%,70.32%,51.9,-0.55%,0.00%,164,499,442,387,76,33,449,224,291,19,419,159,258,212,299,3931
296,DLR,"Digital Realty Trust, Inc.",162,10,20,5,17,19,4,2,18,12,2,18,13,8,11,3,29845.47,78.24,1.73,3000,-80.9,22.81,4.85,0.9,0.98,98.4,4.34,-11.38,-3.77,1932.62,0.55,Real Estate,REIT - Specialty,USA,87.41,100.7,-2.32%,5199933,,6.36,210.48,2.70%,,13.80%,2.00%,1.50%,,,0.98,60.10%,11.50%,7.20%,2/16/2023 16:30,289.4,287.2,0.11%,-1.65%,0.95%,646.00%,-1.79%,-10.00%,-25.99%,0.43%,3.67%,3.29%,2.3,2.69,0.034856008,-4.66%,-6.46%,-11.20%,-34.40%,17.42%,38.84,-0.02%,-2.30%,248,498,113,422,470,78,46,430,295,29,438,317,198,262,56,3900
293,ODFL,"Old Dominion Freight Line, Inc.",162,9,17,16,12,5,10,16,1,2,15,19,9,3,17,11,37197.72,24.85,10.01,47.57,37.1,11.34,0.48,28.7,0.03,76.4,4.95,-7.18,7.16,773.86,1.09,Industrials,Trucking,USA,27.21,331.56,-1.76%,1257802,1.84,5.94,157.82,33.20%,14.76%,13.30%,38.60%,36.70%,1.8,1.8,0.02,86.40%,29.40%,22.00%,2/1/2023 8:30,110.33,96.33,12.63%,-0.40%,-1.15%,616.00%,-1.43%,29.33%,2.52%,16.84%,3.38%,2.74%,2.9,1.63,0.031216069,-3.50%,-1.41%,13.87%,-13.16%,43.34%,42.91,-1.62%,-0.15%,206,419,401,286,116,242,380,5,42,367,458,215,66,426,254,3883
289,AKAM,"Akamai Technologies, Inc.",162,18,7,9,4,15,11,19,10,2,4,19,8,18,12,6,11781.28,12.18,2.65,11.4,-17,10.46,0,6.4,0,95.4,5.66,-6.41,-17.14,1623.73,0.8,Technology,Software - Infrastructure,USA,22.51,73.61,1.49%,4859123,1.88,3.26,10.66,17.80%,12.00%,7.80%,12.20%,8.30%,2.4,2.4,0.52,0.617,18.70%,14.50%,2/14/2023 16:30,157.11,154.56,0.10%,-19.89%,-1.87%,539.00%,2.29%,-16.58%,-34.64%,-12.68%,2.02%,2.13%,2.7,2.99,0.024045646,-0.55%,-10.25%,-16.30%,-40.28%,4.19%,40.03,0.95%,0.54%,429,157,204,84,361,277,472,232,30,88,471,193,435,297,131,3861
301,BAX,Baxter International Inc.,163,13,6,10,19,20,6,6,20,17,8,3,8,20,4,3,19449.53,11.42,3.27,3000,-291,15.28,3.09,-8.1,2.85,89.5,0.83,-6.19,-28.15,6116.28,0.56,Healthcare,Medical Instruments & Supplies,USA,,37.58,-2.06%,11701422,,1.29,11.32,-33.50%,1.18%,7.40%,-33.20%,-9.60%,1.7,1.1,2.61,35.90%,-13.90%,-16.10%,2/9/2023 8:30,507,503.13,0.25%,-4.58%,0.69%,68.00%,-1.16%,-36.27%,-52.41%,-26.27%,2.74%,2.39%,2.5,1.91,0.02900479,-5.05%,-12.37%,-31.36%,-53.44%,-0.44%,33.63,-2.57%,0.52%,324,139,242,455,498,151,146,495,421,193,60,185,489,89,58,3945
306,ORCL,Oracle Corporation,163,1,10,20,16,18,10,12,12,20,19,4,5,4,3,9,237538.63,15.28,1000,122.19,-47,11.6,1.5,4.9,100,42.7,0.98,-3.49,4.2,6819.49,0.99,Technology,Software - Infrastructure,USA,26.63,85.26,0.52%,13064282,2.7,5.16,32.32,1.50%,9.85%,2.30%,-92.80%,14.40%,0.6,0.6,,0.761,22.00%,12.60%,3/9/2023 16:30,2695,1542.95,42.60%,-0.06%,0.28%,222.00%,1.42%,21.38%,6.63%,4.31%,2.82%,2.08%,2.6,1.92,0.024395965,-1.86%,-2.57%,10.25%,-6.53%,40.28%,45.3,0.31%,0.21%,26,232,479,378,440,236,290,283,478,477,94,125,86,76,212,3912
311,EL,The Estee Lauder Companies Inc.,163,4,19,18,17,15,2,13,8,12,7,4,10,10,14,10,86372.03,32.03,14.22,1370.98,-16,47.28,1.13,7.2,0.91,91.3,0.98,-7.89,-5.88,1433.76,1.02,Consumer Defensive,Household & Personal Products,USA,56.86,234.56,-1.13%,2149450,8.6,5.28,23.19,14.40%,6.62%,8.40%,25.80%,23.10%,1.7,1.1,0.87,73.90%,12.40%,9.10%,2/2/2023 8:30,357.7,230.07,0.20%,-4.35%,-0.55%,157.00%,-0.69%,-4.18%,-13.41%,-5.46%,2.46%,2.31%,2.1,1.5,0.027668827,-4.30%,-8.73%,-4.47%,-19.00%,25.79%,36.4,-1.99%,0.88%,90,460,429,413,353,28,327,200,288,161,92,237,247,330,227,3882
308,HD,"The Home Depot, Inc.",163,1,12,19,15,6,16,7,2,19,17,6,12,16,7,8,295657.44,17.15,227.08,85.3,30.1,6.28,2.9,22.4,33.1,71.7,1.19,-10.07,-13.51,3524.83,0.94,Consumer Cyclical,Home Improvement Retail,USA,17.29,288.39,0.58%,8340051,7.77,1.88,120.09,19.20%,2.22%,9.80%,,46.20%,1.4,0.3,32.16,33.50%,15.10%,10.70%,2/21/2023 8:30,1020,1018.36,0.08%,-7.50%,0.41%,345.00%,0.73%,6.21%,-12.85%,-8.70%,2.36%,2.25%,2.3,2.37,0.024307362,-2.29%,-7.27%,-4.25%,-16.95%,9.03%,37.5,-0.09%,0.67%,19,289,467,357,129,400,158,27,463,408,144,289,388,154,192,3884
299,GL,Globe Life Inc.,163,18,4,7,3,11,14,14,15,6,11,6,15,14,19,6,10335.87,9.35,2.08,7.87,3.5,8.42,0.86,2.8,0.42,84,1.2,-13.21,-11.03,515.52,0.81,Financial,Insurance - Life,USA,14.05,105.05,-3.44%,1183164,0.94,1.98,111.62,8.90%,14.89%,4.60%,13.80%,11.90%,,,0.33,,19.10%,14.20%,2/1/2023 16:30,96.98,95.15,1.60%,-18.85%,-0.08%,221.00%,-7.83%,3.21%,5.62%,-12.86%,3.39%,2.18%,2.6,2.3,0.029795336,-10.88%,-12.00%,-3.68%,-15.18%,19.55%,28.18,-2.48%,-0.98%,452,93,155,56,258,338,352,360,129,273,146,356,345,464,136,3913
300,TRGP,Targa Resources Corp.,163,16,5,14,2,4,6,10,11,18,7,12,13,12,13,20,15634.15,10.01,5.73,7.19,48.7,16.79,2.07,5.2,4.33,90.8,2.02,-11.8,-7.92,1501.9,2.28,Energy,Oil & Gas Midstream,USA,17.36,67.47,-1.75%,5333973,0.54,0.75,71.39,34.60%,32.20%,18.90%,40.70%,14.00%,0.8,0.6,4.01,19.30%,10.10%,4.30%,2/22/2023 8:30,226.4,222.93,0.70%,-14.37%,1.35%,299.00%,-8.27%,-6.49%,2.74%,-8.20%,4.81%,3.33%,1.6,3.55,0.038980288,-9.76%,-9.73%,-2.90%,-17.21%,21.44%,30.74,-1.17%,-0.58%,378,106,340,49,90,127,233,271,433,170,297,325,293,322,488,3922
309,DG,Dollar General Corporation,163,7,13,16,17,13,16,14,7,1,5,13,12,17,11,1,46984.66,18.26,7.69,962.8,-4.2,6.61,1.05,8.5,0,94.1,2.09,-10.05,-15.62,1941.21,0.33,Consumer Defensive,Discount Stores,USA,20.3,208.83,-1.54%,7682990,2.61,1.29,129.54,18.10%,7.78%,9.30%,38.40%,24.50%,1.2,0.1,0.98,31.30%,8.80%,6.50%,3/16/2023 8:30,224.53,222.6,0.10%,-5.04%,-3.38%,240.00%,-3.36%,-13.29%,-1.72%,-15.20%,2.72%,1.89%,2.2,3.96,0.022123258,-4.49%,-8.31%,-13.30%,-20.36%,13.96%,30.22,-1.15%,-0.39%,156,314,379,412,304,390,339,175,18,108,306,287,416,260,9,3873
307,SYY,Sysco Corporation,163,8,10,18,16,1,7,7,10,18,11,15,7,14,10,11,37622.45,15.8,25.77,208.2,159,14.4,2.69,6.4,7.69,84.3,2.53,-5.74,-11.2,2338.12,1.1,Consumer Defensive,Food Distribution,USA,26.29,72.94,-2.09%,5389342,1.63,0.51,75.2,4.90%,16.16%,4.40%,108.10%,16.20%,1.2,0.7,7.2,18.10%,3.20%,1.90%,1/31/2023 8:30,507.61,506.18,0.20%,-7.98%,-1.06%,549.00%,-0.26%,-8.44%,-8.92%,-4.59%,2.24%,1.80%,2.4,2.3,0.020701947,-3.53%,-5.37%,-9.78%,-20.31%,3.30%,35.92,-1.54%,-0.56%,201,246,449,401,24,174,176,234,444,269,356,176,346,228,266,3990
310,PWR,"Quanta Services, Inc.",163,12,14,12,9,12,8,16,13,10,5,16,3,5,17,11,22788.84,19.26,4.13,34.45,-0.7,14.08,0.21,3.7,0.69,94.4,2.75,-0.58,1.98,913.09,1.09,Industrials,Engineering & Construction,USA,46.69,155.1,-1.34%,1605441,3.88,1.33,53.18,16.30%,12.04%,12.50%,9.40%,7.50%,1.6,1.6,0.69,14.80%,5.10%,2.90%,2/23/2023 8:30,143.21,141.17,0.20%,-11.37%,-1.38%,425.00%,-1.43%,11.68%,26.26%,8.84%,3.20%,2.83%,1.8,1.76,0.030045132,-2.13%,1.83%,10.07%,-8.09%,45.87%,47.04,-1.51%,0.17%,298,338,280,225,285,181,393,318,228,104,378,67,107,409,256,3867
298,APA,APA Corporation,163,19,1,18,1,1,4,6,1,19,12,18,19,20,4,20,10160.61,3.87,23.34,2.16,325.2,20.95,3.15,28.2,12.89,82.4,3.75,-23.17,-29.53,5588.66,3.56,Energy,Oil & Gas E&P,USA,2.93,31.74,-3.26%,15838623,0.21,0.92,41.47,24.40%,14.07%,13.50%,924.90%,76.90%,0.9,0.8,12.89,70.90%,55.70%,33.20%,2/27/2023 16:30,311,308.44,0.44%,0.00%,-3.39%,207.00%,-11.71%,-23.50%,-13.87%,-32.01%,5.83%,4.29%,2.3,2.83,0.057025835,-16.04%,-23.08%,-22.31%,-38.90%,5.27%,26.48,-2.91%,-0.37%,456,5,447,4,8,86,140,7,455,299,433,467,493,99,494,3893
303,STX,Seagate Technology Holdings plc,163,17,7,20,15,5,1,3,9,20,9,18,16,2,9,12,12912.07,12.28,1000,82.24,37.3,221.75,4.59,7.2,100,87.8,4.49,-15.17,11.51,2481.58,1.12,Technology,Computer Hardware,Ireland,21.78,61.05,-0.25%,5781292,,1.38,16.77,23.30%,-7.77%,1.60%,-849.50%,33.40%,1.1,0.7,,24.50%,10.10%,6.60%,1/25/2023 16:30,206,205.3,0.40%,-4.17%,-0.76%,372.00%,-1.13%,-2.44%,-32.50%,16.04%,3.18%,2.97%,2.5,2.33,0.033742834,-5.08%,-4.86%,-5.61%,-35.55%,28.61%,40.24,-0.67%,0.42%,416,164,486,354,114,7,56,202,483,219,441,386,37,214,280,3859
305,SNA,Snap-on Incorporated,163,17,8,9,12,9,18,7,4,4,8,19,11,6,20,11,12655.32,13.05,2.74,45.54,12.8,4.58,2.8,13.2,0.27,89.5,4.77,-8.7,-0.54,284.71,1.09,Industrials,Tools & Accessories,USA,13.78,231.74,-2.32%,897779,4.92,2.61,16.71,11.80%,2.80%,3.90%,20.90%,16.50%,3.5,2.4,0.26,0.523,24.90%,18.80%,2/2/2023 8:30,52.9,52.24,1.50%,-15.76%,-0.03%,875.00%,-3.51%,7.87%,12.38%,1.42%,2.27%,1.67%,3.1,3.15,0.020626564,-5.63%,-5.72%,2.70%,-10.79%,21.92%,31.52,-1.72%,-0.61%,420,185,210,279,208,432,165,98,82,191,454,257,144,494,259,3878
304,PNR,Pentair plc,163,19,7,10,13,14,10,11,8,11,3,19,12,2,12,12,8650.29,12.77,3.1,62.01,-12.1,11.77,1.73,8.4,0.86,96.6,4.82,-10.56,11.08,1622.81,1.12,Industrials,Specialty Industrial Machinery,United Kingdom,17.45,50.92,-2.25%,3966518,3.42,2.1,79.43,24.80%,5.10%,7.70%,18.50%,10.50%,1.5,0.7,0.86,33.10%,14.40%,11.70%,1/31/2023 8:30,164.8,163.96,0.10%,-4.44%,4.37%,487.00%,-3.34%,16.79%,-10.40%,13.21%,2.86%,2.50%,2.5,2.44,0.030636292,-7.06%,-4.62%,7.61%,-16.32%,32.09%,36.67,-1.41%,-0.84%,470,171,233,321,337,231,262,178,273,62,455,298,42,298,281,3912
302,TAP,Molson Coors Beverage Company,163,19,6,1,6,20,16,5,19,7,9,19,6,10,13,7,10286.45,11.57,0.85,20.12,-117.5,6.05,3.29,-0.7,0.52,87.2,5.03,-4.59,-5.63,1580.6,0.86,Consumer Defensive,Beverages - Brewers,USA,,49.91,-3.05%,5250070,,0.96,17.14,-16.80%,1.68%,-0.60%,-1.30%,0.20%,0.8,0.5,0.49,34.20%,1.50%,-1.60%,2/21/2023 8:30,216.6,166.08,0.10%,0.00%,-2.51%,528.00%,-4.59%,-2.02%,-4.26%,-3.13%,2.73%,2.36%,3,3.32,0.026647966,-5.58%,-4.03%,-5.20%,-16.98%,6.91%,35.2,-2.10%,-0.97%,453,142,17,143,484,401,125,475,171,223,460,143,243,308,164,3952
313,BAC,Bank of America Corporation,164,2,2,1,18,14,15,6,18,16,17,2,19,16,1,17,224652.9,7.56,0.92,3000,-10.8,7.5,3.16,0.8,2.03,71,0.68,-21.77,-13.82,47008.31,1.42,Financial,Banks - Diversified,USA,8.73,27.82,-3.97%,130107571,2.6,3.1,0.26,12.90%,3.36%,4.70%,10.80%,6.30%,,,1.06,,68.80%,35.90%,1/13/2023 8:30,8088.2,7987.74,0.11%,-3.42%,0.33%,115.00%,-8.09%,-19.39%,-35.00%,-16.00%,4.82%,3.01%,2.4,2.77,0.039539899,-14.85%,-18.42%,-18.03%,-37.67%,0.51%,19.26,-2.90%,-1.10%,28,51,24,447,332,367,139,439,392,412,32,458,392,7,406,3926
325,ADP,"Automatic Data Processing, Inc.",164,4,17,18,13,8,11,9,11,12,13,5,8,18,11,6,90590.78,23.68,29.57,57.68,15.4,10.93,2.34,5.3,1,81.9,1.03,-6.42,-18.02,1921.96,0.82,Industrials,Staffing & Employment Services,USA,28.33,213.22,-1.20%,8927404,2.11,5.25,66.54,12.00%,0.1343,5.90%,96.90%,47.10%,1,1,1,43.70%,23.70%,18.20%,1/25/2023 8:30,414.3,410.16,0.10%,-29.47%,0.78%,219.00%,-0.16%,-7.58%,0.36%,-10.73%,2.22%,1.74%,3,4.64,0.019838664,-3.39%,-6.24%,-9.01%,-22.44%,8.45%,34.73,-1.42%,0.23%,86,404,452,315,190,255,205,265,302,304,105,194,445,264,140,3926
326,SBUX,Starbucks Corporation,164,3,17,20,18,15,4,9,5,20,17,5,11,8,4,8,114486.07,24.18,1000,3000,-20,20.16,2.15,11.7,100,72.1,1.03,-9.45,-3.42,6002.15,0.95,Consumer Cyclical,Restaurants,USA,34.25,98.7,-1.72%,10186802,1.9,3.48,34.58,7.50%,18.02%,7.60%,-38.20%,57.90%,0.8,0.5,,25.80%,14.30%,10.10%,2/2/2023 16:30,1148.5,1145.62,0.10%,-2.52%,2.08%,196.00%,-0.68%,7.03%,12.92%,-0.50%,1.83%,1.75%,2.5,1.7,0.020567376,-3.78%,-6.07%,7.22%,-10.94%,44.32%,35.83,-0.37%,-1.35%,69,411,496,438,370,92,225,123,486,403,106,273,193,92,197,3974
322,ROST,"Ross Stores, Inc.",164,9,13,16,19,8,11,13,6,8,6,6,14,16,10,9,35615.88,18.35,8.42,3000,14.8,10.57,1.31,11.1,0.59,92.5,1.19,-12.5,-13.08,2242.56,1,Consumer Cyclical,Apparel Retail,USA,23.29,102.06,-1.14%,2866667,2.86,1.91,9.12,11.50%,8.13%,8.00%,36.00%,27.60%,2,1.2,0.59,25.40%,10.70%,7.90%,2/28/2023 16:30,342.12,338.2,0.10%,-5.56%,-0.32%,179.00%,-2.03%,13.96%,11.74%,-12.07%,2.09%,2.14%,2,1.28,0.023711542,-6.74%,-10.76%,5.29%,-16.65%,47.40%,23.24,-0.21%,-0.94%,219,317,387,460,194,274,311,131,194,144,143,339,384,235,221,3953
324,YUM,"Yum! Brands, Inc.",164,9,15,20,14,14,7,10,1,19,13,6,6,8,13,9,35950.56,21.41,1000,72.05,-12.4,14.91,1.91,22.8,100,80.1,1.21,-3.66,-3.33,1570.38,1,Consumer Cyclical,Restaurants,USA,27.77,126.85,-0.94%,1798439,2.55,5.25,97.96,-1.80%,10.90%,3.10%,-15.40%,62.20%,1,1,,48.30%,32.00%,19.40%,2/8/2023 8:30,283,277.2,0.12%,-2.28%,-7.91%,214.00%,1.82%,10.15%,6.11%,-0.96%,2.08%,1.63%,2.3,1.15,0.017816318,-0.82%,-1.47%,5.03%,-5.17%,22.01%,46.32,-1.09%,0.15%,215,374,492,339,340,159,241,23,468,327,150,128,191,311,217,3975
320,CBOE,"Cboe Global Markets, Inc.",164,17,11,11,10,19,17,11,14,7,11,8,4,4,18,2,13558.14,16.78,3.84,35.5,-55.4,5.47,1.59,3.1,0.5,84,1.34,-2.33,3.18,669.79,0.49,Financial,Financial Data & Stock Exchanges,USA,57.51,125.55,1.27%,1658363,21.02,3.43,25.85,2.80%,2.74%,12.20%,6.90%,5.60%,1.1,1.1,0.41,44.00%,12.40%,5.90%,2/3/2023 8:30,106,105.58,0.20%,-12.59%,-2.97%,212.00%,5.82%,5.38%,8.96%,0.06%,3.50%,2.32%,2.5,2.48,0.024452409,0.08%,0.76%,3.34%,-4.89%,20.93%,52.15,1.26%,0.01%,408,276,269,232,453,413,273,344,156,272,183,99,91,442,44,3955
318,MCK,McKesson Corporation,164,7,7,20,4,2,19,15,12,20,8,9,9,13,16,3,46440.05,12.84,1000,11.11,125.7,1.84,0.64,5,100,89.3,1.52,-6.68,-8.85,967.97,0.59,Healthcare,Medical Distribution,USA,15.53,339.35,-0.17%,2415156,1.31,0.17,16.74,-20.80%,11.87%,5.90%,-147.80%,33.60%,0.9,0.5,,4.60%,1.50%,1.10%,2/1/2023 16:30,139.9,136.82,0.10%,-15.87%,-1.24%,215.00%,0.94%,-0.49%,16.47%,-9.54%,1.91%,1.88%,1.9,2.5,0.0198615,-2.56%,-6.72%,-4.71%,-15.54%,17.04%,34.73,-0.20%,0.04%,161,176,481,81,32,456,376,279,493,195,214,202,314,401,68,3929
327,TECH,Bio-Techne Corporation,164,18,19,14,13,2,5,16,6,3,2,10,8,18,16,14,11702.65,30.65,6.21,57.99,91.2,17.36,0.44,11.2,0.11,97.9,1.65,-5.85,-16.7,972.36,1.25,Healthcare,Biotechnology,USA,44.97,72.31,-1.61%,1278111,4.18,10.45,59.46,26.70%,10.76%,14.50%,15.00%,13.20%,4.4,3.2,0.11,0.683,30.70%,23.40%,2/2/2023 8:30,157.01,155.74,0.80%,-0.63%,1.92%,264.00%,0.47%,-8.58%,-31.69%,-12.75%,2.90%,2.95%,1.6,1.31,0.032498963,-2.72%,-7.21%,-11.93%,-36.46%,6.33%,40.18,-1.66%,0.05%,430,454,350,316,51,116,384,130,56,37,244,178,429,400,343,3918
319,BLK,"BlackRock, Inc.",164,4,10,8,14,14,8,6,13,2,13,11,14,14,18,15,98104.28,15.96,2.53,68.46,-11.1,13.86,3.14,4.1,0,80.5,1.71,-12.08,-10.51,690.68,1.31,Financial,Asset Management,USA,18.75,636.71,-0.04%,2701452,2.98,5.49,13.23,8.10%,6.30%,5.60%,13.90%,11.50%,,,0.18,80.90%,35.70%,29.00%,1/13/2023 8:30,150.09,148.63,0.60%,-7.67%,0.98%,368.00%,0.26%,0.69%,-12.91%,-10.15%,3.08%,2.35%,2.1,3.91,0.026966751,-5.52%,-11.05%,-5.25%,-19.27%,26.55%,31.47,-0.31%,0.27%,79,249,196,330,333,185,141,308,31,322,254,328,336,439,369,3900
316,NTAP,"NetApp, Inc.",164,17,6,17,7,6,18,6,4,16,7,14,12,9,12,13,13398,10.92,12.05,23.18,26.7,4.13,3.25,13.2,2.17,91.4,2.35,-10.54,-4.53,1727.46,1.18,Technology,Computer Hardware,USA,10.61,61.47,-0.82%,7681420,1.41,2.07,4.27,19.00%,7.53%,2.80%,135.60%,28.80%,1.3,1.3,2.17,65.40%,15.50%,19.90%,2/22/2023 16:30,216,213.31,0.20%,-14.63%,-1.83%,290.00%,-1.21%,-11.02%,-27.56%,2.35%,2.39%,2.29%,2.6,4.45,0.024564828,-4.61%,-5.72%,-8.45%,-31.85%,5.84%,36.08,-1.16%,0.34%,410,130,414,167,136,442,130,97,400,159,337,297,219,287,311,3936
323,KMB,Kimberly-Clark Corporation,164,8,13,19,16,10,8,4,6,19,15,14,4,14,13,1,42400.13,18.57,77.39,141.81,6.8,14,3.76,10.7,15.87,77.4,2.37,-1.88,-9.87,1602.29,0.41,Consumer Defensive,Household & Personal Products,USA,21.93,125.37,-1.21%,5456011,2.31,2.1,99.3,-1.60%,9.47%,1.90%,339.00%,23.70%,0.8,0.5,14.33,30.80%,13.30%,9.60%,1/25/2023 8:30,337.7,336.94,0.24%,0.00%,1.12%,498.00%,2.48%,3.25%,3.25%,-7.65%,1.84%,1.48%,3.3,3.41,0.01595278,-0.19%,-3.37%,-2.81%,-13.26%,15.29%,45.95,-1.17%,-0.05%,178,324,462,383,242,182,93,138,459,360,339,92,328,303,21,3904
321,GWW,"W.W. Grainger, Inc.",164,9,13,17,12,4,13,14,2,12,16,14,4,1,20,13,34050.82,18.24,13.76,48.16,51.5,9.23,1.04,21.5,0.95,75.4,2.41,-1.36,15.19,284.93,1.19,Industrials,Industrial Distribution,USA,21.91,663.5,-2.62%,517322,0.78,2.24,104.77,24.70%,27.95%,7.90%,68.50%,35.30%,2.5,1.4,0.94,38.40%,14.50%,10.20%,2/2/2023 8:30,50.6,45.63,0.20%,-40.48%,0.87%,386.00%,-2.12%,24.52%,35.08%,19.28%,2.78%,2.13%,2.6,1.82,0.02492841,-2.11%,5.03%,18.71%,-6.45%,50.63%,48.74,-2.49%,-0.13%,226,312,426,289,86,313,340,29,290,380,344,79,23,493,319,3949
314,HPQ,HP Inc.,164,11,3,19,8,18,14,4,9,20,11,16,10,7,4,10,28065.52,7.8,1000,26.6,-42.8,8.12,3.74,6.8,100,83.7,2.84,-8.16,-1.13,5913.8,1.03,Technology,Computer Hardware,USA,11.17,28.04,-0.95%,23967255,6.95,0.47,,15.50%,1.61%,3.90%,-95.90%,42.50%,0.7,0.4,,19.70%,6.80%,4.40%,2/28/2023 16:30,989,970.32,0.10%,-28.57%,-5.39%,465.00%,2.15%,4.08%,-21.70%,4.35%,2.66%,2.43%,,4.05,0.02639087,-2.25%,-2.83%,-6.04%,-32.38%,16.47%,44.2,-0.74%,-0.21%,260,58,471,185,432,349,94,217,484,276,389,243,154,93,231,3936
312,UAL,"United Airlines Holdings, Inc.",164,16,1,6,4,2,6,20,17,18,18,18,15,3,3,17,14395.59,4.24,2.04,11.54,136.6,16.76,0,1.1,4.56,60.7,4.38,-13.76,7.33,8505.9,1.45,Industrials,Airlines,USA,20.65,43.04,-1.26%,9365044,0.35,0.32,0.88,-19.10%,59.46%,3.50%,15.20%,5.40%,1,0.9,4.12,54.60%,5.20%,1.60%,1/17/2023 16:30,327,325.89,0.30%,-1.08%,-5.63%,168.00%,-15.56%,10.64%,4.49%,14.16%,4.49%,3.41%,2.2,1.1,0.046236059,-14.15%,-12.58%,3.52%,-21.80%,36.29%,30.12,-0.76%,-0.50%,394,6,150,86,29,128,489,418,435,452,440,368,65,57,413,3930
317,OMC,Omnicom Group Inc.,164,14,6,14,13,12,17,6,11,16,4,19,10,3,12,7,17571.79,11.15,5.4,65.76,-0.3,5.37,3.25,5.2,1.72,94.7,5.09,-7.57,6.53,1703.85,0.85,Communication Services,Advertising Agencies,USA,13.52,86.17,-1.31%,9950655,5.01,1.23,4.05,4.50%,2.70%,-1.30%,44.50%,17.40%,1,0.9,1.71,27.70%,14.60%,9.20%,2/7/2023 16:30,203.8,201.15,0.70%,-2.35%,0.33%,601.00%,-1.47%,24.97%,2.51%,5.64%,2.40%,1.86%,2.6,5.84,0.023325984,-4.49%,-2.67%,14.87%,-10.72%,40.55%,39.94,-0.30%,-1.01%,346,135,329,327,282,415,131,272,378,96,462,227,71,289,154,3914
